model,run,instance,status,file_hit,line_hit,exact_line_hit,stmt_hit,precision,recall,f1,n_pred,n_gt
gpt-5-3-codex,3,sphinx-doc__sphinx-8120,ok,True,True,True,True,1.000,1.000,1.000,1,1
gpt-5-3-codex,3,sphinx-doc__sphinx-8475,ok,True,True,True,True,1.000,1.000,1.000,1,1
gpt-5-3-codex,3,sphinx-doc__sphinx-8548,ok,False,False,False,False,0.000,0.000,0.000,1,4
gpt-5-3-codex,3,sphinx-doc__sphinx-8551,ok,True,False,False,False,0.000,0.000,0.000,1,2
gpt-5-3-codex,3,sphinx-doc__sphinx-9320,ok,True,True,False,False,1.000,1.000,1.000,1,1
gpt-5-3-codex,3,sphinx-doc__sphinx-9602,ok,True,True,True,True,0.500,0.333,0.400,2,3
gpt-5-3-codex,3,sphinx-doc__sphinx-9658,ok,True,True,True,True,1.000,0.500,0.667,1,2
gpt-5-3-codex,3,sphinx-doc__sphinx-9711,ok,True,True,True,True,1.000,1.000,1.000,1,1
gpt-5-3-codex,3,sympy__sympy-13031,ok,False,False,False,False,0.000,0.000,0.000,2,4
gpt-5-3-codex,3,sympy__sympy-13877,ok,True,False,False,False,0.000,0.000,0.000,1,1
gpt-5-3-codex,3,sympy__sympy-14248,ok,True,True,True,True,1.000,0.600,0.750,3,5
gpt-5-3-codex,3,sympy__sympy-15345,ok,True,False,False,False,0.000,0.000,0.000,1,1
gpt-5-3-codex,3,sympy__sympy-15976,ok,True,False,False,False,0.000,0.000,0.000,2,3
gpt-5-3-codex,3,sympy__sympy-16597,ok,True,True,False,False,1.000,1.000,1.000,1,4
gpt-5-3-codex,3,sympy__sympy-16792,ok,True,False,False,False,0.000,0.000,0.000,1,1
gpt-5-3-codex,3,sympy__sympy-17318,ok,False,False,False,False,0.000,0.000,0.000,1,1
gpt-5-3-codex,3,sympy__sympy-18698,ok,False,False,False,False,0.000,0.000,0.000,1,1
gpt-5-3-codex,3,sympy__sympy-19495,ok,True,True,True,True,1.000,0.500,0.667,1,2
gpt-5-3-codex,3,sympy__sympy-19783,ok,True,False,False,False,0.000,0.000,0.000,1,2
gpt-5-3-codex,3,sympy__sympy-20438,ok,False,False,False,False,0.000,0.000,0.000,1,5
gpt-5-3-codex,3,sympy__sympy-21379,ok,False,False,False,False,0.000,0.000,0.000,2,1
gpt-5-3-codex,3,sympy__sympy-21596,no_localization,,,,,,,,0,5
gpt-5-3-codex,3,sympy__sympy-21930,ok,True,True,True,True,1.000,0.667,0.800,2,3
gpt-5-3-codex,3,sympy__sympy-22080,ok,False,False,False,False,0.000,0.000,0.000,1,2
gpt-5-3-codex,3,sympy__sympy-24562,ok,True,True,True,True,1.000,1.000,1.000,1,1
minimax-m3,1,astropy__astropy-13579,ok,True,True,True,True,1.000,1.000,1.000,1,1
minimax-m3,1,astropy__astropy-14365,ok,True,False,False,False,0.000,0.000,0.000,1,2
minimax-m3,1,astropy__astropy-14598,no_localization,,,,,,,,0,2
minimax-m3,1,astropy__astropy-7606,ok,True,True,True,True,1.000,1.000,1.000,1,1
minimax-m3,1,astropy__astropy-7671,ok,True,True,True,True,0.500,1.000,0.667,2,1
minimax-m3,1,astropy__astropy-8707,ok,True,False,False,False,0.000,0.000,0.000,2,7
minimax-m3,1,astropy__astropy-8872,ok,True,True,True,False,1.000,1.000,1.000,2,2
minimax-m3,1,django__django-10554,no_localization,,,,,,,,0,1
minimax-m3,1,django__django-11138,no_localization,,,,,,,,0,4
minimax-m3,1,django__django-11265,ok,True,True,True,True,1.000,0.500,0.667,1,2
minimax-m3,1,django__django-11400,ok,True,True,True,True,0.500,0.333,0.400,2,3
minimax-m3,1,django__django-11532,ok,False,False,False,False,0.000,0.000,0.000,1,1
minimax-m3,1,django__django-11728,ok,True,False,False,False,0.000,0.000,0.000,1,2
minimax-m3,1,django__django-11734,ok,True,True,True,True,1.000,0.500,0.667,1,2
minimax-m3,1,django__django-11740,ok,True,True,True,False,1.000,1.000,1.000,1,1
minimax-m3,1,django__django-12155,ok,True,True,True,True,1.000,1.000,1.000,1,1
minimax-m3,1,django__django-12406,ok,True,True,True,True,1.000,0.500,0.667,1,2
minimax-m3,1,django__django-13121,ok,False,False,False,False,0.000,0.000,0.000,1,3
minimax-m3,1,django__django-13158,ok,False,False,False,False,0.000,0.000,0.000,1,2
minimax-m3,1,django__django-13195,ok,True,True,True,True,1.000,0.200,0.333,1,5
minimax-m3,1,django__django-13297,ok,True,False,False,False,0.000,0.000,0.000,1,1
minimax-m3,1,django__django-13343,ok,True,True,True,True,1.000,0.500,0.667,1,2
minimax-m3,1,django__django-13344,no_localization,,,,,,,,0,4
minimax-m3,1,django__django-13346,ok,False,False,False,False,0.000,0.000,0.000,1,1
minimax-m3,1,django__django-13449,ok,True,False,False,False,0.000,0.000,0.000,1,1
minimax-m3,1,django__django-13512,ok,True,True,True,True,1.000,0.500,0.667,1,2
minimax-m3,1,django__django-13810,ok,True,True,True,False,1.000,1.000,1.000,1,1
minimax-m3,1,django__django-14007,ok,True,True,True,True,1.000,1.000,1.000,3,3
minimax-m3,1,django__django-14011,no_localization,,,,,,,,0,1
minimax-m3,1,django__django-14034,ok,False,False,False,False,0.000,0.000,0.000,1,1
minimax-m3,1,django__django-14053,ok,True,True,True,True,1.000,0.500,0.667,1,2
minimax-m3,1,django__django-14170,ok,False,False,False,False,0.000,0.000,0.000,1,2
minimax-m3,1,django__django-14315,ok,True,True,True,True,1.000,0.500,0.667,1,2
minimax-m3,1,django__django-14349,ok,True,False,False,False,0.000,0.000,0.000,1,1
minimax-m3,1,django__django-14434,ok,True,False,False,False,0.000,0.000,0.000,1,1
minimax-m3,1,django__django-15128,ok,True,False,False,False,0.000,0.000,0.000,1,1
minimax-m3,1,django__django-15503,no_localization,,,,,,,,0,1
minimax-m3,1,django__django-15554,ok,False,False,False,False,0.000,0.000,0.000,1,1
minimax-m3,1,django__django-15563,ok,True,True,True,True,1.000,0.667,0.800,2,3
minimax-m3,1,django__django-15572,ok,True,True,True,True,1.000,0.500,0.667,1,2
minimax-m3,1,django__django-15629,ok,True,True,True,False,1.000,0.250,0.400,1,4
minimax-m3,1,django__django-15732,ok,True,True,False,False,1.000,0.500,0.667,1,2
minimax-m3,1,django__django-15916,ok,True,True,True,True,1.000,0.500,0.667,1,2
minimax-m3,1,django__django-16145,ok,True,False,False,False,0.000,0.000,0.000,1,1
minimax-m3,1,django__django-16256,ok,False,False,False,False,0.000,0.000,0.000,6,1
minimax-m3,1,django__django-16315,ok,True,True,False,False,1.000,1.000,1.000,1,2
minimax-m3,1,django__django-16454,ok,True,False,False,False,0.000,0.000,0.000,1,1
minimax-m3,1,django__django-16502,ok,True,False,False,False,0.000,0.000,0.000,1,2
minimax-m3,1,django__django-16631,ok,True,True,True,False,0.500,1.000,0.667,2,1
minimax-m3,1,django__django-16901,ok,True,True,True,True,1.000,1.000,1.000,1,1
minimax-m3,1,django__django-16938,ok,True,True,True,True,1.000,1.000,1.000,2,2
minimax-m3,1,django__django-17084,no_localization,,,,,,,,0,1
minimax-m3,1,matplotlib__matplotlib-20859,ok,True,True,True,True,1.000,1.000,1.000,1,1
minimax-m3,1,matplotlib__matplotlib-22719,ok,True,True,True,True,1.000,1.000,1.000,1,1
minimax-m3,1,matplotlib__matplotlib-23299,ok,True,False,False,False,0.000,0.000,0.000,1,1
minimax-m3,1,matplotlib__matplotlib-24026,ok,True,True,True,True,1.000,1.000,1.000,1,1
minimax-m3,1,matplotlib__matplotlib-24637,ok,True,False,False,True,0.000,0.000,0.000,2,1
minimax-m3,1,matplotlib__matplotlib-25287,ok,True,True,True,False,1.000,1.000,1.000,2,2
minimax-m3,1,matplotlib__matplotlib-25311,ok,True,True,True,True,1.000,1.000,1.000,1,1
minimax-m3,1,matplotlib__matplotlib-25479,ok,False,False,False,False,0.000,0.000,0.000,1,2
minimax-m3,1,matplotlib__matplotlib-25960,ok,True,True,True,True,1.000,0.250,0.400,1,4
minimax-m3,1,matplotlib__matplotlib-26208,ok,True,False,False,False,0.000,0.000,0.000,1,2
minimax-m3,1,matplotlib__matplotlib-26466,ok,True,True,True,True,1.000,0.500,0.667,1,2
minimax-m3,1,mwaskom__seaborn-3187,no_localization,,,,,,,,0,2
minimax-m3,1,psf__requests-2317,ok,True,True,True,True,1.000,1.000,1.000,1,1
minimax-m3,1,psf__requests-2931,ok,True,True,True,True,1.000,1.000,1.000,1,1
minimax-m3,1,pydata__xarray-3095,ok,True,True,True,True,1.000,1.000,1.000,1,1
minimax-m3,1,pydata__xarray-3305,ok,True,True,True,True,1.000,0.667,0.800,2,3
minimax-m3,1,pydata__xarray-3993,ok,True,True,True,False,1.000,1.000,1.000,1,1
minimax-m3,1,pydata__xarray-4687,ok,True,True,False,False,1.000,0.500,0.667,1,2
minimax-m3,1,pydata__xarray-6599,ok,True,False,False,False,0.000,0.000,0.000,1,1
minimax-m3,1,pydata__xarray-6938,ok,False,False,False,False,0.000,0.000,0.000,1,1
minimax-m3,1,pydata__xarray-6992,no_localization,,,,,,,,0,3
minimax-m3,1,pydata__xarray-7229,ok,True,True,True,True,1.000,1.000,1.000,1,1
minimax-m3,1,pylint-dev__pylint-4604,ok,True,False,False,True,0.000,0.000,0.000,1,1
minimax-m3,1,pylint-dev__pylint-6386,ok,False,False,False,False,0.000,0.000,0.000,1,1
minimax-m3,1,pylint-dev__pylint-6528,no_localization,,,,,,,,0,2
minimax-m3,1,pylint-dev__pylint-8898,ok,True,True,True,True,0.500,1.000,0.667,2,1
minimax-m3,1,pytest-dev__pytest-10051,ok,True,False,False,False,0.000,0.000,0.000,1,1
minimax-m3,1,pytest-dev__pytest-5787,ok,True,True,True,False,1.000,1.000,1.000,2,2
minimax-m3,1,pytest-dev__pytest-5840,ok,True,True,True,True,1.000,0.500,0.667,1,2
minimax-m3,1,pytest-dev__pytest-6197,ok,True,False,False,True,0.000,0.000,0.000,1,1
minimax-m3,1,pytest-dev__pytest-7205,ok,True,True,True,True,1.000,1.000,1.000,1,1
minimax-m3,1,pytest-dev__pytest-7236,ok,True,False,False,False,0.000,0.000,0.000,1,1
minimax-m3,1,pytest-dev__pytest-7324,ok,True,True,True,True,1.000,1.000,1.000,1,1
minimax-m3,1,pytest-dev__pytest-7490,ok,True,False,False,False,0.000,0.000,0.000,1,1
minimax-m3,1,pytest-dev__pytest-7571,ok,True,False,False,False,0.000,0.000,0.000,1,1
minimax-m3,1,pytest-dev__pytest-8399,ok,True,True,True,False,1.000,1.000,1.000,1,1
minimax-m3,1,scikit-learn__scikit-learn-10297,ok,True,True,False,False,1.000,0.500,0.667,1,2
minimax-m3,1,scikit-learn__scikit-learn-12973,ok,True,False,False,False,0.000,0.000,0.000,1,1
minimax-m3,1,scikit-learn__scikit-learn-13124,ok,True,True,True,True,1.000,1.000,1.000,1,1
minimax-m3,1,scikit-learn__scikit-learn-13142,ok,True,True,True,True,0.500,1.000,0.667,2,1
minimax-m3,1,scikit-learn__scikit-learn-14496,ok,True,True,True,True,0.333,1.000,0.500,3,1
minimax-m3,1,scikit-learn__scikit-learn-14629,ok,True,False,False,False,0.000,0.000,0.000,1,1
minimax-m3,1,scikit-learn__scikit-learn-14983,ok,True,True,True,True,0.500,0.500,0.500,2,2
minimax-m3,1,scikit-learn__scikit-learn-25747,ok,True,False,False,False,0.000,0.000,0.000,1,1
minimax-m3,1,scikit-learn__scikit-learn-25931,ok,True,True,True,True,1.000,1.000,1.000,1,1
minimax-m3,1,scikit-learn__scikit-learn-25973,ok,True,True,True,False,1.000,1.000,1.000,1,1
minimax-m3,1,scikit-learn__scikit-learn-26194,ok,True,True,True,True,1.000,1.000,1.000,1,1
minimax-m3,1,scikit-learn__scikit-learn-9288,ok,True,True,True,False,1.000,1.000,1.000,1,1
minimax-m3,1,sphinx-doc__sphinx-10449,ok,True,False,False,False,0.000,0.000,0.000,1,2
minimax-m3,1,sphinx-doc__sphinx-11510,no_localization,,,,,,,,0,1
minimax-m3,1,sphinx-doc__sphinx-7462,ok,True,True,True,True,1.000,0.500,0.667,1,2
minimax-m3,1,sphinx-doc__sphinx-7910,ok,True,True,True,True,1.000,1.000,1.000,1,1
minimax-m3,1,sphinx-doc__sphinx-8056,ok,True,False,False,False,0.000,0.000,0.000,1,2
minimax-m3,1,sphinx-doc__sphinx-8120,ok,True,True,True,True,1.000,1.000,1.000,1,1
minimax-m3,1,sphinx-doc__sphinx-8475,ok,True,True,True,True,1.000,1.000,1.000,1,1
minimax-m3,1,sphinx-doc__sphinx-8548,ok,False,False,False,False,0.000,0.000,0.000,2,4
minimax-m3,1,sphinx-doc__sphinx-8551,ok,True,True,True,True,1.000,0.500,0.667,1,2
minimax-m3,1,sphinx-doc__sphinx-9320,ok,True,True,False,False,1.000,1.000,1.000,1,1
minimax-m3,1,sphinx-doc__sphinx-9602,ok,True,True,True,True,1.000,0.333,0.500,1,3
minimax-m3,1,sphinx-doc__sphinx-9658,no_localization,,,,,,,,0,2
minimax-m3,1,sphinx-doc__sphinx-9711,ok,True,True,True,True,1.000,1.000,1.000,1,1
minimax-m3,1,sympy__sympy-13031,ok,True,True,True,True,1.000,0.500,0.667,2,4
minimax-m3,1,sympy__sympy-13877,ok,True,False,False,False,0.000,0.000,0.000,1,1
minimax-m3,1,sympy__sympy-14248,no_localization,,,,,,,,0,5
minimax-m3,1,sympy__sympy-15345,ok,True,False,False,False,0.000,0.000,0.000,1,1
minimax-m3,1,sympy__sympy-15976,ok,True,False,False,False,0.000,0.000,0.000,2,3
minimax-m3,1,sympy__sympy-16597,ok,True,True,False,False,1.000,1.000,1.000,1,4
minimax-m3,1,sympy__sympy-16792,ok,True,True,True,True,0.250,1.000,0.400,4,1
minimax-m3,1,sympy__sympy-17318,ok,True,True,True,True,1.000,1.000,1.000,1,1
minimax-m3,1,sympy__sympy-18698,ok,True,True,True,True,1.000,1.000,1.000,1,1
minimax-m3,1,sympy__sympy-19495,ok,True,True,True,True,1.000,0.500,0.667,1,2
minimax-m3,1,sympy__sympy-19783,ok,True,True,True,True,1.000,1.000,1.000,2,2
minimax-m3,1,sympy__sympy-20438,ok,False,False,False,False,0.000,0.000,0.000,1,5
minimax-m3,1,sympy__sympy-21379,ok,True,True,True,True,1.000,1.000,1.000,1,1
minimax-m3,1,sympy__sympy-21596,ok,True,True,True,True,1.000,0.200,0.333,1,5
minimax-m3,1,sympy__sympy-21930,ok,True,True,True,True,1.000,0.667,0.800,2,3
minimax-m3,1,sympy__sympy-22080,no_localization,,,,,,,,0,2
minimax-m3,1,sympy__sympy-24562,ok,True,True,True,True,1.000,1.000,1.000,1,1
minimax-m3,2,astropy__astropy-13579,ok,True,True,True,True,1.000,1.000,1.000,1,1
minimax-m3,2,astropy__astropy-14365,ok,True,True,True,True,1.000,0.500,0.667,1,2
minimax-m3,2,astropy__astropy-14598,ok,True,True,True,True,1.000,0.500,0.667,1,2
minimax-m3,2,astropy__astropy-7606,ok,True,True,True,True,1.000,1.000,1.000,1,1
minimax-m3,2,astropy__astropy-7671,ok,True,True,True,True,0.500,1.000,0.667,2,1
minimax-m3,2,astropy__astropy-8707,ok,True,False,False,False,0.000,0.000,0.000,2,7
minimax-m3,2,astropy__astropy-8872,ok,True,True,True,False,1.000,1.000,1.000,2,2
minimax-m3,2,django__django-10554,ok,True,False,False,False,0.000,0.000,0.000,1,1
minimax-m3,2,django__django-11138,ok,True,True,True,True,0.500,0.500,0.500,4,4
minimax-m3,2,django__django-11265,ok,True,True,True,True,1.000,0.500,0.667,1,2
minimax-m3,2,django__django-11400,ok,True,True,True,True,1.000,0.333,0.500,1,3
minimax-m3,2,django__django-11532,ok,False,False,False,False,0.000,0.000,0.000,1,1
minimax-m3,2,django__django-11728,ok,True,False,False,False,0.000,0.000,0.000,1,2
minimax-m3,2,django__django-11734,no_localization,,,,,,,,0,2
minimax-m3,2,django__django-11740,ok,True,True,True,False,1.000,1.000,1.000,1,1
minimax-m3,2,django__django-12155,ok,True,True,True,True,1.000,1.000,1.000,1,1
minimax-m3,2,django__django-12406,ok,True,False,False,True,0.000,0.000,0.000,1,2
minimax-m3,2,django__django-13121,no_localization,,,,,,,,0,3
minimax-m3,2,django__django-13158,ok,True,True,True,True,1.000,0.500,0.667,1,2
minimax-m3,2,django__django-13195,no_localization,,,,,,,,0,5
minimax-m3,2,django__django-13297,ok,False,False,False,False,0.000,0.000,0.000,1,1
minimax-m3,2,django__django-13343,ok,True,True,True,True,1.000,0.500,0.667,1,2
minimax-m3,2,django__django-13344,ok,True,False,False,False,0.000,0.000,0.000,2,4
minimax-m3,2,django__django-13346,ok,False,False,False,False,0.000,0.000,0.000,1,1
minimax-m3,2,django__django-13449,ok,True,False,False,False,0.000,0.000,0.000,1,1
minimax-m3,2,django__django-13512,ok,True,True,True,True,1.000,0.500,0.667,1,2
minimax-m3,2,django__django-13810,ok,True,True,True,False,1.000,1.000,1.000,1,1
minimax-m3,2,django__django-14007,ok,True,True,True,True,1.000,1.000,1.000,3,3
minimax-m3,2,django__django-14011,ok,True,True,True,True,1.000,1.000,1.000,1,1
minimax-m3,2,django__django-14034,no_localization,,,,,,,,0,1
minimax-m3,2,django__django-14053,ok,True,False,False,True,0.000,0.000,0.000,1,2
minimax-m3,2,django__django-14170,ok,False,False,False,False,0.000,0.000,0.000,5,2
minimax-m3,2,django__django-14315,ok,True,True,True,True,1.000,0.500,0.667,1,2
minimax-m3,2,django__django-14349,ok,True,False,False,False,0.000,0.000,0.000,1,1
minimax-m3,2,django__django-14434,ok,True,False,False,False,0.000,0.000,0.000,1,1
minimax-m3,2,django__django-15128,no_localization,,,,,,,,0,1
minimax-m3,2,django__django-15503,ok,True,True,True,False,1.000,1.000,1.000,1,1
minimax-m3,2,django__django-15554,no_localization,,,,,,,,0,1
minimax-m3,2,django__django-15563,no_localization,,,,,,,,0,3
minimax-m3,2,django__django-15572,ok,True,True,True,True,1.000,1.000,1.000,2,2
minimax-m3,2,django__django-15629,ok,True,False,False,False,0.000,0.000,0.000,1,4
minimax-m3,2,django__django-15732,ok,True,True,True,False,1.000,0.500,0.667,1,2
minimax-m3,2,django__django-15916,ok,True,True,True,True,1.000,0.500,0.667,1,2
minimax-m3,2,django__django-16145,ok,True,False,False,False,0.000,0.000,0.000,1,1
minimax-m3,2,django__django-16256,ok,False,False,False,False,0.000,0.000,0.000,6,1
minimax-m3,2,django__django-16315,no_localization,,,,,,,,0,2
minimax-m3,2,django__django-16454,ok,True,True,True,True,1.000,1.000,1.000,1,1
minimax-m3,2,django__django-16502,ok,True,True,True,True,1.000,0.500,0.667,1,2
minimax-m3,2,django__django-16631,no_localization,,,,,,,,0,1
minimax-m3,2,django__django-16901,ok,True,True,True,True,1.000,1.000,1.000,1,1
minimax-m3,2,django__django-16938,ok,True,True,True,True,1.000,1.000,1.000,2,2
minimax-m3,2,django__django-17084,ok,True,False,False,False,0.000,0.000,0.000,1,1
minimax-m3,2,matplotlib__matplotlib-20859,ok,True,True,True,True,1.000,1.000,1.000,1,1
minimax-m3,2,matplotlib__matplotlib-22719,ok,True,False,False,False,0.000,0.000,0.000,1,1
minimax-m3,2,matplotlib__matplotlib-23299,no_localization,,,,,,,,0,1
minimax-m3,2,matplotlib__matplotlib-24026,ok,True,True,True,True,1.000,1.000,1.000,1,1
minimax-m3,2,matplotlib__matplotlib-24637,ok,True,False,False,False,0.000,0.000,0.000,1,1
minimax-m3,2,matplotlib__matplotlib-25287,ok,True,True,True,False,1.000,1.000,1.000,2,2
minimax-m3,2,matplotlib__matplotlib-25311,ok,True,True,True,True,1.000,1.000,1.000,1,1
minimax-m3,2,matplotlib__matplotlib-25479,no_localization,,,,,,,,0,2
minimax-m3,2,matplotlib__matplotlib-25960,ok,True,True,True,True,0.500,1.000,0.667,8,4
minimax-m3,2,matplotlib__matplotlib-26208,ok,True,False,False,False,0.000,0.000,0.000,1,2
minimax-m3,2,matplotlib__matplotlib-26466,ok,True,True,True,True,1.000,0.500,0.667,1,2
minimax-m3,2,mwaskom__seaborn-3187,ok,True,True,True,True,0.500,0.500,0.500,2,2
minimax-m3,2,psf__requests-2317,ok,True,True,True,True,1.000,1.000,1.000,1,1
minimax-m3,2,psf__requests-2931,ok,True,True,True,True,1.000,1.000,1.000,1,1
minimax-m3,2,pydata__xarray-3095,ok,True,True,True,True,1.000,1.000,1.000,1,1
minimax-m3,2,pydata__xarray-3305,ok,True,True,True,True,1.000,0.667,0.800,2,3
minimax-m3,2,pydata__xarray-3993,ok,True,True,True,False,1.000,1.000,1.000,1,1
minimax-m3,2,pydata__xarray-4687,ok,True,True,True,True,1.000,0.500,0.667,1,2
minimax-m3,2,pydata__xarray-6599,ok,True,False,False,False,0.000,0.000,0.000,2,1
minimax-m3,2,pydata__xarray-6938,ok,False,False,False,False,0.000,0.000,0.000,1,1
minimax-m3,2,pydata__xarray-6992,ok,True,False,False,False,0.000,0.000,0.000,1,3
minimax-m3,2,pydata__xarray-7229,ok,True,True,True,True,1.000,1.000,1.000,1,1
minimax-m3,2,pylint-dev__pylint-4604,ok,True,True,True,True,1.000,1.000,1.000,1,1
minimax-m3,2,pylint-dev__pylint-6386,ok,False,False,False,False,0.000,0.000,0.000,1,1
minimax-m3,2,pylint-dev__pylint-6528,ok,True,False,False,False,0.000,0.000,0.000,1,2
minimax-m3,2,pylint-dev__pylint-8898,ok,True,True,True,True,1.000,1.000,1.000,1,1
minimax-m3,2,pytest-dev__pytest-10051,no_localization,,,,,,,,0,1
minimax-m3,2,pytest-dev__pytest-5787,ok,True,True,True,False,1.000,0.500,0.667,1,2
minimax-m3,2,pytest-dev__pytest-5840,ok,True,False,False,False,0.000,0.000,0.000,1,2
minimax-m3,2,pytest-dev__pytest-6197,ok,True,True,True,True,1.000,1.000,1.000,1,1
minimax-m3,2,pytest-dev__pytest-7205,no_localization,,,,,,,,0,1
minimax-m3,2,pytest-dev__pytest-7236,ok,True,False,False,False,0.000,0.000,0.000,2,1
minimax-m3,2,pytest-dev__pytest-7324,ok,True,True,True,True,1.000,1.000,1.000,1,1
minimax-m3,2,pytest-dev__pytest-7490,ok,True,False,False,False,0.000,0.000,0.000,1,1
minimax-m3,2,pytest-dev__pytest-7571,ok,True,False,False,False,0.000,0.000,0.000,1,1
minimax-m3,2,pytest-dev__pytest-8399,ok,True,True,True,False,0.200,1.000,0.333,5,1
minimax-m3,2,scikit-learn__scikit-learn-10297,ok,True,True,False,False,1.000,1.000,1.000,2,2
minimax-m3,2,scikit-learn__scikit-learn-12973,ok,True,False,False,False,0.000,0.000,0.000,1,1
minimax-m3,2,scikit-learn__scikit-learn-13124,ok,True,True,True,True,1.000,1.000,1.000,1,1
minimax-m3,2,scikit-learn__scikit-learn-13142,ok,True,True,True,True,1.000,1.000,1.000,1,1
minimax-m3,2,scikit-learn__scikit-learn-14496,ok,True,True,True,True,0.333,1.000,0.500,3,1
minimax-m3,2,scikit-learn__scikit-learn-14629,ok,False,False,False,False,0.000,0.000,0.000,1,1
minimax-m3,2,scikit-learn__scikit-learn-14983,ok,True,False,False,False,0.000,0.000,0.000,1,2
minimax-m3,2,scikit-learn__scikit-learn-25747,no_localization,,,,,,,,0,1
minimax-m3,2,scikit-learn__scikit-learn-25931,no_localization,,,,,,,,0,1
minimax-m3,2,scikit-learn__scikit-learn-25973,no_localization,,,,,,,,0,1
minimax-m3,2,scikit-learn__scikit-learn-26194,no_localization,,,,,,,,0,1
minimax-m3,2,scikit-learn__scikit-learn-9288,no_localization,,,,,,,,0,1
minimax-m3,2,sphinx-doc__sphinx-10449,no_localization,,,,,,,,0,2
minimax-m3,2,sphinx-doc__sphinx-11510,no_localization,,,,,,,,0,1
minimax-m3,2,sphinx-doc__sphinx-7462,no_localization,,,,,,,,0,2
minimax-m3,2,sphinx-doc__sphinx-7910,no_localization,,,,,,,,0,1
minimax-m3,2,sphinx-doc__sphinx-8056,no_localization,,,,,,,,0,2
minimax-m3,2,sphinx-doc__sphinx-8120,no_localization,,,,,,,,0,1
minimax-m3,2,sphinx-doc__sphinx-8475,no_localization,,,,,,,,0,1
minimax-m3,2,sphinx-doc__sphinx-8548,no_localization,,,,,,,,0,4
minimax-m3,2,sphinx-doc__sphinx-8551,no_localization,,,,,,,,0,2
minimax-m3,2,sphinx-doc__sphinx-9320,no_localization,,,,,,,,0,1
minimax-m3,2,sphinx-doc__sphinx-9602,ok,True,True,True,True,1.000,0.333,0.500,1,3
minimax-m3,2,sphinx-doc__sphinx-9658,ok,True,True,True,True,1.000,0.500,0.667,1,2
minimax-m3,2,sphinx-doc__sphinx-9711,ok,True,True,True,True,1.000,1.000,1.000,1,1
minimax-m3,2,sympy__sympy-13031,ok,True,True,True,True,1.000,0.500,0.667,2,4
minimax-m3,2,sympy__sympy-13877,ok,True,False,False,False,0.000,0.000,0.000,1,1
minimax-m3,2,sympy__sympy-14248,no_localization,,,,,,,,0,5
minimax-m3,2,sympy__sympy-15345,ok,True,True,True,True,1.000,1.000,1.000,1,1
minimax-m3,2,sympy__sympy-15976,ok,True,True,True,True,1.000,1.000,1.000,3,3
minimax-m3,2,sympy__sympy-16597,ok,True,True,False,False,1.000,1.000,1.000,1,4
minimax-m3,2,sympy__sympy-16792,no_localization,,,,,,,,0,1
minimax-m3,2,sympy__sympy-17318,ok,True,False,False,False,0.000,0.000,0.000,1,1
minimax-m3,2,sympy__sympy-18698,ok,True,True,True,True,1.000,1.000,1.000,1,1
minimax-m3,2,sympy__sympy-19495,ok,True,True,True,True,1.000,0.500,0.667,1,2
minimax-m3,2,sympy__sympy-19783,no_localization,,,,,,,,0,2
minimax-m3,2,sympy__sympy-20438,ok,False,False,False,False,0.000,0.000,0.000,1,5
minimax-m3,2,sympy__sympy-21379,no_localization,,,,,,,,0,1
minimax-m3,2,sympy__sympy-21596,ok,True,True,True,True,1.000,0.200,0.333,1,5
minimax-m3,2,sympy__sympy-21930,ok,False,False,False,False,0.000,0.000,0.000,1,3
minimax-m3,2,sympy__sympy-22080,no_localization,,,,,,,,0,2
minimax-m3,2,sympy__sympy-24562,ok,True,True,True,True,1.000,1.000,1.000,1,1
minimax-m3,3,astropy__astropy-13579,ok,True,True,True,True,1.000,1.000,1.000,1,1
minimax-m3,3,astropy__astropy-14365,ok,True,False,False,False,0.000,0.000,0.000,1,2
minimax-m3,3,astropy__astropy-14598,no_localization,,,,,,,,0,2
minimax-m3,3,astropy__astropy-7606,ok,True,False,False,False,0.000,0.000,0.000,1,1
minimax-m3,3,astropy__astropy-7671,ok,True,True,True,False,1.000,1.000,1.000,1,1
minimax-m3,3,astropy__astropy-8707,no_localization,,,,,,,,0,7
minimax-m3,3,astropy__astropy-8872,ok,True,True,True,False,1.000,1.000,1.000,2,2
minimax-m3,3,django__django-10554,no_localization,,,,,,,,0,1
minimax-m3,3,django__django-11138,no_localization,,,,,,,,0,4
minimax-m3,3,django__django-11265,no_localization,,,,,,,,0,2
minimax-m3,3,django__django-11400,ok,True,True,True,True,0.500,0.333,0.400,2,3
minimax-m3,3,django__django-11532,ok,False,False,False,False,0.000,0.000,0.000,1,1
minimax-m3,3,django__django-11728,ok,True,False,False,False,0.000,0.000,0.000,1,2
minimax-m3,3,django__django-11734,no_localization,,,,,,,,0,2
minimax-m3,3,django__django-11740,ok,True,True,True,False,1.000,1.000,1.000,1,1
minimax-m3,3,django__django-12155,ok,True,False,False,True,0.000,0.000,0.000,1,1
minimax-m3,3,django__django-12406,ok,True,True,True,True,1.000,0.500,0.667,1,2
minimax-m3,3,django__django-13121,no_localization,,,,,,,,0,3
minimax-m3,3,django__django-13158,ok,False,False,False,False,0.000,0.000,0.000,1,2
minimax-m3,3,django__django-13195,ok,True,True,True,True,1.000,0.200,0.333,1,5
minimax-m3,3,django__django-13297,ok,True,True,True,True,0.500,1.000,0.667,2,1
